1.439604,1.368558,1.428521,1.512989,1.488703,1.463186,1.532682,1.343210,1.781468,1.547902,1.322354,1.345541,1.587302,1.581704,1.727928,1.553019,1.758947,1.532103,1.395789,1.785913,1.568366,1.530524,1.448406,1.396432,1.421620,1.690313,1.604526,1.419859,1.628035,1.420020,1.520420,1.744307
1.381360,1.308614,1.457120,1.521805,1.477475,1.501979,1.489449,1.503510,1.648891,1.667641,1.417770,1.425773,1.584363,1.428825,1.949093,1.444149,1.775112,1.440440,1.438774,1.687860,1.420492,1.591818,1.509643,1.436155,1.347256,1.738892,1.609040,1.322123,1.520356,1.348002,1.505633,1.597326
1.386830,1.305190,1.402203,1.449865,1.352942,1.444516,1.431881,1.320820,1.634658,1.637023,1.269656,1.415190,1.525464,1.403651,1.721723,1.341822,1.691474,1.406200,1.385882,1.652834,1.427505,1.585271,1.470928,1.436336,1.302535,1.490066,1.614980,1.254849,1.518928,1.396518,1.359524,1.641350
1.367708,1.411209,1.280916,1.366167,1.470779,1.502330,1.433400,1.368654,1.595360,1.670499,1.215943,1.381809,1.728104,1.504767,1.810010,1.328811,1.763694,1.465531,1.403590,1.636574,1.566122,1.505468,1.408660,1.314641,1.330027,1.654573,1.544050,1.347556,1.542699,1.318668,1.317074,1.611054
1.339080,1.411083,1.370668,1.458212,1.454175,1.456567,1.533449,1.292380,1.636766,1.566721,1.317310,1.294255,1.574638,1.448374,1.811098,1.349138,1.733507,1.408448,1.375793,1.708094,1.490037,1.534151,1.358327,1.411899,1.423727,1.506102,1.483626,1.291546,1.571068,1.323099,1.333832,1.609736
1.420692,1.480678,1.301257,1.397305,1.377514,1.366358,1.462507,1.366306,1.663954,1.616924,1.230246,1.271756,1.534449,1.407456,1.831726,1.348814,1.780725,1.464470,1.431344,1.698060,1.392743,1.501185,1.488811,1.372004,1.429611,1.577808,1.507604,1.374055,1.537673,1.371077,1.408605,1.607408
1.332436,1.365439,1.372615,1.467732,1.419101,1.446469,1.484611,1.283538,1.631554,1.537043,1.198930,1.354459,1.557930,1.339634,1.634612,1.406238,1.672279,1.457622,1.322676,1.693020,1.482024,1.595591,1.381441,1.481946,1.471560,1.617027,1.614391,1.300183,1.525196,1.297120,1.376628,1.462646
1.268007,1.255700,1.382145,1.417158,1.383766,1.383259,1.405276,1.287626,1.656511,1.587736,1.185619,1.298700,1.535037,1.444005,1.552696,1.331998,1.781963,1.414331,1.313474,1.542107,1.344593,1.447270,1.436999,1.404138,1.351499,1.603796,1.477268,1.310297,1.530697,1.296433,1.401995,1.566269
1.442978,1.356378,1.312863,1.428022,1.282116,1.432402,1.451972,1.268252,1.764630,1.558339,1.269636,1.339701,1.513223,1.404551,1.632980,1.214372,1.695853,1.434791,1.307600,1.647527,1.517583,1.544731,1.425055,1.402242,1.383679,1.460346,1.491056,1.285373,1.511337,1.338485,1.333626,1.467723
1.314943,1.274965,1.302464,1.487577,1.356496,1.382336,1.485116,1.246263,1.540826,1.580795,1.219032,1.318187,1.455232,1.361354,1.611498,1.354578,1.651262,1.534969,1.285396,1.562151,1.440018,1.488990,1.317365,1.329431,1.312327,1.530097,1.540304,1.268880,1.497479,1.262788,1.345995,1.495230
